order_id,customer_id,product_id,quantity,amount,order_date
64904,4702,274,2,722.84,2025-05-07
64905,4959,266,4,1668.68,2025-02-25
64906,2047,415,2,145.22,2026-06-02
64907,1777,432,8,7180.8,2025-02-26
64908,4148,278,4,3125.88,2024-11-30
64909,3756,279,3,3899.7,2023-10-26
64910,233,118,6,3064.08,2025-11-11
64911,1307,450,8,5606.64,2025-11-13
64912,1022,480,6,215.82,2026-04-19
64913,3939,36,6,5003.88,2024-05-27
64914,2807,188,5,4707.15,2026-04-19
64915,3835,416,4,1609.48,2024-07-08
64916,3331,444,5,4689.05,2023-12-10
64917,4952,121,10,10445.8,2023-07-22
64918,2386,322,3,1720.32,2026-02-28
64919,4194,466,2,1673.88,2023-10-06
64920,4400,155,6,335.76,2026-02-10
64921,3419,144,1,573.71,2025-11-05
64922,2104,401,8,1878.08,2023-12-08
64923,137,235,7,9098.53,2025-06-21
64924,4104,217,8,3606.72,2023-08-23
64925,2862,359,3,2419.11,2025-08-17
64926,1480,190,5,2164.25,2025-12-13
64927,3784,333,7,2799.51,2024-12-28
64928,4274,465,2,1074.34,2024-03-18
64929,2447,207,7,6563.69,2025-10-09
64930,1399,304,10,4644.1,2026-02-16
64931,519,331,4,2912.16,2025-10-28
64932,441,121,7,7312.06,2025-06-04
64933,1048,53,8,8568.72,2025-10-17
64934,4985,409,4,4728.56,2024-02-15
64935,4225,73,9,9367.38,2023-10-04
64936,999,240,10,2855.6,2025-08-05
64937,3508,376,8,8105.52,2025-01-26
64938,1318,239,3,1711.05,2025-06-17
64939,2519,240,5,1427.8,2025-12-26
64940,1533,485,9,5691.42,2024-04-05
64941,1875,122,4,2393.96,2026-04-04
64942,588,118,2,1021.36,2024-11-07
64943,4432,86,8,4173.68,2024-12-04
64944,128,368,9,8041.41,2026-02-04
64945,2550,245,2,125.04,2025-07-05
64946,4451,225,5,164.2,2024-04-11
64947,3107,444,2,1875.62,2026-01-03
64948,3541,179,5,3519.4,2023-10-05
64949,3880,199,8,6065.84,2025-09-26
64950,3131,130,5,3220.4,2025-05-13
64951,4095,295,5,2850.35,2024-08-23
64952,649,373,10,8764.2,2025-04-15
64953,2786,205,2,185.06,2025-08-07
64954,774,37,4,3936.16,2024-11-18
64955,1836,126,8,3779.04,2025-12-05
64956,3741,294,2,813.64,2024-08-23
64957,3215,470,6,6323.76,2025-03-28
64958,643,393,6,4262.1,2024-09-15
64959,4691,190,1,432.85,2025-09-12
64960,2636,320,8,9073.92,2025-01-06
64961,1437,75,8,2282.88,2023-10-21
64962,2199,17,7,7365.75,2025-11-26
64963,2379,120,4,2483.76,2023-11-07
64964,2358,25,7,5181.47,2025-08-07
64965,1682,312,4,2845.84,2025-09-05
64966,2319,50,6,7623.12,2023-06-21
64967,2021,451,6,459.42,2025-09-29
64968,2203,190,8,3462.8,2025-06-25
64969,1981,296,7,7749.49,2024-09-01
64970,4687,307,1,407.96,2025-09-08
64971,4730,140,1,836.34,2023-09-24
64972,4494,367,5,191.55,2025-02-03
64973,2096,143,7,8056.02,2024-03-04
64974,31,188,5,4707.15,2025-04-20
64975,457,361,1,1186.45,2024-08-24
64976,2561,112,1,112.41,2026-04-11
64977,4133,108,2,1436.22,2025-07-08
64978,2310,330,8,3367.6,2024-12-22
64979,1509,120,9,5588.46,2025-05-26
64980,1529,190,2,865.7,2026-06-01
64981,891,233,6,3861.72,2024-05-03
64982,3816,362,9,6047.1,2024-04-29
64983,1920,340,10,11149.7,2024-08-20
64984,776,456,6,3133.14,2023-09-23
64985,1375,76,9,10439.1,2025-08-26
64986,118,390,7,261.73,2024-03-26
64987,1186,440,9,7724.25,2024-12-26
64988,1871,194,5,4517.05,2024-09-26
64989,864,159,2,1581.2,2023-07-13
64990,3656,344,4,525.4,2023-12-25
64991,3641,45,5,4897.15,2024-04-10
64992,3628,233,7,4505.34,2024-06-22
64993,3148,82,8,4085.12,2024-02-28
64994,1208,274,4,1445.68,2024-09-18
64995,4105,123,5,4221.2,2025-10-20
64996,1073,36,6,5003.88,2026-02-23
64997,72,400,1,1079.54,2024-10-26
64998,3560,332,7,7646.87,2025-09-06
64999,2157,85,9,6784.38,2025-01-13
65000,3047,385,3,246.33,2024-03-27
65001,540,412,1,656.23,2024-05-31
65002,914,260,3,3207.54,2025-05-01
65003,2224,334,4,3058.68,2026-02-17
65004,2145,103,6,377.1,2026-05-17
65005,2663,9,10,5949.0,2025-01-05
65006,1286,404,8,6354.0,2024-03-28
65007,4593,396,1,737.77,2024-04-06
65008,2475,498,4,4289.56,2025-05-30
65009,667,101,10,8248.2,2024-09-20
65010,1728,133,1,1046.72,2024-07-10
65011,1811,405,2,476.24,2025-12-29
65012,1114,46,5,618.2,2024-05-25
65013,1789,481,8,296.48,2026-01-16
65014,1444,83,2,162.64,2024-04-29
65015,1044,407,5,641.5,2026-05-13
65016,2337,247,4,3586.4,2024-06-10
65017,4023,55,3,1242.12,2025-05-09
65018,1413,432,1,897.6,2026-04-25
65019,3692,102,10,5321.8,2026-04-22
65020,122,347,10,3238.2,2023-12-26
65021,4784,464,2,42.08,2023-10-16
65022,700,58,9,6239.7,2026-03-28
65023,562,67,9,3056.49,2026-05-06
65024,2328,381,5,6182.4,2023-07-21
65025,1219,265,10,5245.3,2025-05-02
65026,3515,200,6,1265.22,2024-05-05
65027,4374,255,7,6077.33,2025-03-17
65028,100,186,5,1293.6,2025-05-30
65029,2848,169,7,7297.5,2025-02-28
65030,242,410,1,86.12,2026-02-24
65031,3273,466,2,1673.88,2025-05-10
65032,1827,196,1,18.22,2025-07-21
65033,3135,14,5,6312.8,2025-01-23
65034,99,325,9,7543.53,2024-10-15
65035,2685,208,7,5674.76,2023-11-15
65036,4672,36,3,2501.94,2024-09-17
65037,4187,467,3,2386.83,2026-03-28
65038,4961,270,1,274.27,2025-04-29
65039,3852,107,7,603.12,2025-07-28
65040,3022,22,10,11916.4,2024-10-16
65041,1252,60,9,4538.61,2023-08-16
65042,3437,85,1,753.82,2024-12-31
65043,4248,221,5,4868.55,2023-08-07
65044,4321,242,2,400.7,2025-04-03
65045,2005,442,7,8660.75,2026-04-24
65046,1087,141,8,9950.96,2024-06-27
65047,20,319,1,741.94,2024-12-18
65048,15,493,6,6307.56,2024-04-28
65049,807,282,5,3111.7,2023-09-22
65050,588,398,5,3961.65,2024-02-21
65051,2273,22,3,3574.92,2025-02-08
65052,2103,260,7,7484.26,2023-08-16
65053,2324,355,9,4992.03,2025-02-20
65054,2937,203,4,187.04,2023-10-18
65055,4864,454,5,1809.7,2024-01-17
65056,3272,495,7,6867.14,2025-04-27
65057,3256,347,7,2266.74,2023-07-23
65058,1469,142,7,1004.57,2023-10-25
65059,3303,489,4,3946.6,2025-07-15
65060,4627,367,9,344.79,2026-04-05
65061,2127,288,10,1103.4,2024-02-25
65062,677,71,7,7979.37,2025-11-08
65063,137,290,1,892.01,2025-09-12
65064,4657,108,10,7181.1,2025-08-01
65065,58,446,5,6004.35,2025-06-18
65066,1539,245,2,125.04,2023-11-21
65067,1761,348,6,5593.92,2025-12-25
65068,409,415,10,726.1,2024-07-29
65069,2843,194,3,2710.23,2024-09-04
65070,4491,368,10,8934.9,2023-06-17
65071,2609,153,8,4068.8,2023-11-23
65072,1139,463,3,2391.99,2024-10-12
65073,2220,357,6,5157.9,2025-02-02
65074,4989,253,9,614.7,2025-09-05
65075,424,265,8,4196.24,2023-09-11
65076,1181,132,4,2853.76,2024-05-28
65077,2061,116,6,6476.58,2025-09-27
65078,672,142,7,1004.57,2025-01-19
65079,783,254,6,5322.3,2023-09-27
65080,4030,135,7,6410.74,2023-09-25
65081,1305,468,3,1877.46,2024-09-06
65082,4178,17,3,3156.75,2025-08-17
65083,4581,437,5,3591.75,2024-07-05
65084,3877,309,5,368.3,2025-12-30
65085,2404,132,1,713.44,2023-12-14
65086,3097,150,10,4716.7,2026-02-05
65087,1911,421,3,2021.01,2024-07-04
65088,4963,145,1,437.15,2024-11-07
65089,2622,491,10,2320.2,2025-08-27
65090,3477,212,4,3709.6,2026-02-02
65091,4635,104,5,498.65,2026-04-17
65092,4521,132,3,2140.32,2026-01-26
65093,729,359,2,1612.74,2025-03-29
65094,559,154,4,3303.56,2025-03-06
65095,1078,126,1,472.38,2023-11-04
65096,3985,370,8,2915.68,2024-08-11
65097,243,319,6,4451.64,2024-05-12
65098,1277,394,3,3248.37,2024-03-07
65099,2928,346,8,4254.0,2025-05-09
65100,2404,330,2,841.9,2024-10-20
65101,3818,29,5,382.8,2025-03-04
65102,1398,222,8,4306.0,2026-05-28
65103,4874,212,5,4637.0,2024-07-01
65104,552,47,2,2493.4,2024-05-10
65105,2960,433,9,8098.47,2025-07-15
65106,3047,162,7,4283.51,2023-12-04
65107,3066,118,10,5106.8,2025-03-29
65108,2434,332,3,3277.23,2025-01-10
65109,4453,171,8,5019.44,2025-06-24
65110,4805,290,7,6244.07,2024-06-23
65111,1656,477,2,756.9,2026-06-12
65112,4264,196,6,109.32,2025-10-15
65113,360,181,1,865.46,2025-07-24
65114,3042,431,3,1931.49,2023-12-24
65115,3205,362,9,6047.1,2025-11-08
65116,1909,322,2,1146.88,2024-06-29
65117,3084,444,4,3751.24,2026-03-12
65118,1965,306,3,625.02,2024-07-25
65119,2080,440,8,6866.0,2024-12-18
65120,664,331,3,2184.12,2025-08-31
65121,683,365,9,11250.9,2024-07-26
65122,1075,393,9,6393.15,2026-04-11
65123,3067,458,4,1661.76,2024-09-02
65124,2910,126,2,944.76,2024-09-01
65125,3175,417,4,1770.28,2023-11-25
65126,4611,21,10,9827.8,2024-06-09
65127,96,362,7,4703.3,2025-10-01
65128,3653,495,3,2943.06,2025-10-02
65129,4062,18,3,3727.83,2023-07-10
65130,1995,5,5,3605.45,2026-01-19
65131,2225,163,9,11331.9,2023-08-14
65132,2861,495,4,3924.08,2025-07-27
65133,3220,428,6,1619.04,2025-09-02
65134,4199,382,3,1225.41,2025-01-30
65135,3544,275,5,4317.6,2024-02-07
65136,2128,15,6,2400.78,2024-04-26
65137,4016,55,5,2070.2,2025-11-23
65138,2586,461,5,1625.75,2024-07-21
65139,1316,266,5,2085.85,2025-10-06
65140,1401,478,2,954.52,2025-11-21
65141,2760,384,7,3015.46,2025-09-16
65142,2100,314,4,5043.4,2025-12-09
65143,1484,361,5,5932.25,2024-09-12
65144,2200,447,9,11241.54,2026-05-29
65145,558,84,8,610.4,2024-02-23
65146,2624,454,6,2171.64,2024-03-25
65147,4900,439,3,2674.26,2025-10-16
65148,533,189,2,2213.92,2023-07-14
65149,3972,261,1,1115.06,2023-07-13
65150,4013,407,5,641.5,2025-07-19
65151,1565,484,9,6754.86,2025-10-14
65152,4637,401,1,234.76,2024-12-02
65153,3914,210,2,385.24,2023-06-25
65154,1923,200,7,1476.09,2023-12-27
65155,2335,375,9,2183.13,2025-01-19
65156,2176,343,7,4201.33,2023-10-16
65157,2132,54,1,629.09,2025-03-04
65158,3878,209,8,4437.12,2024-05-01
65159,4894,268,8,4294.08,2026-04-20
65160,4705,108,9,6462.99,2025-09-25
65161,3433,373,9,7887.78,2024-07-23
65162,3912,6,10,5555.3,2026-06-06
65163,2739,275,10,8635.2,2025-11-11
65164,2906,431,4,2575.32,2024-11-27
65165,1243,230,1,238.7,2026-01-27
65166,1173,38,6,2729.4,2024-01-27
65167,4141,250,8,1635.04,2024-08-13
65168,46,290,3,2676.03,2025-06-22
65169,3563,7,10,9333.7,2024-01-04
65170,2039,349,3,497.85,2023-08-13
65171,4665,236,8,4424.08,2026-04-06
65172,4944,177,1,1207.64,2025-04-06
65173,3827,352,2,394.34,2024-04-19
65174,2846,137,4,411.92,2025-12-31
65175,901,113,7,397.74,2025-02-04
65176,4432,402,8,127.36,2026-04-08
65177,2923,395,7,3364.13,2024-10-27
65178,77,354,10,9813.7,2026-06-13
65179,846,494,3,1310.76,2023-07-09
65180,4752,448,10,7916.9,2024-04-19
65181,425,362,9,6047.1,2025-05-18
65182,3014,119,1,765.75,2025-05-19
65183,1368,287,7,5918.99,2026-04-23
65184,3567,152,8,9128.72,2025-08-11
65185,4606,155,3,167.88,2025-11-08
65186,1696,57,7,1394.89,2024-10-18
65187,629,358,6,7713.96,2025-06-12
65188,1214,225,6,197.04,2024-02-11
65189,3882,240,7,1998.92,2023-08-25
65190,4296,218,7,6483.82,2025-10-10
65191,1867,187,8,7623.2,2024-01-16
65192,2879,487,1,45.15,2026-03-14
65193,648,427,9,6924.33,2026-01-25
65194,4077,401,10,2347.6,2026-05-24
65195,3506,79,9,6571.8,2023-06-28
65196,47,303,9,6643.8,2025-12-20
65197,2139,195,1,1020.2,2025-08-03
65198,4900,419,5,1050.25,2026-01-09
65199,4063,177,3,3622.92,2025-07-16
65200,2860,134,4,1141.76,2024-12-01
65201,4559,238,6,5585.1,2025-12-13
65202,3772,205,5,462.65,2024-09-11
65203,3381,234,5,4545.05,2026-02-10
65204,4730,257,5,5630.95,2023-10-23
65205,4585,69,7,8897.56,2025-03-11
65206,2513,326,5,2093.05,2024-11-17
65207,1022,244,9,4778.82,2024-02-08
65208,2565,44,5,781.45,2024-09-24
65209,65,140,10,8363.4,2025-08-14
65210,4255,451,4,306.28,2024-11-13
65211,922,244,10,5309.8,2023-11-28
65212,2755,354,5,4906.85,2026-03-09
65213,1596,86,3,1565.13,2024-01-21
65214,3649,438,9,10487.7,2025-03-20
65215,1549,451,2,153.14,2024-09-17
65216,2578,366,3,3769.2,2025-05-19
65217,2047,458,4,1661.76,2024-09-23
65218,4857,28,5,1237.1,2025-09-14
65219,1649,371,1,579.28,2024-06-14
65220,1120,423,5,2605.6,2024-07-25
65221,4420,98,10,4323.7,2024-02-19
65222,3528,481,8,296.48,2024-04-07
65223,2791,281,8,8388.8,2025-04-10
65224,2261,204,2,2010.32,2024-04-15
65225,104,132,7,4994.08,2026-01-01
65226,3150,167,5,3075.2,2025-05-18
65227,4473,353,7,6799.45,2026-04-26
65228,3517,83,10,813.2,2026-01-25
65229,539,207,3,2813.01,2024-08-27
65230,1536,316,9,7436.52,2025-10-05
65231,2543,329,6,5281.68,2026-04-04
65232,3753,195,3,3060.6,2025-01-23
65233,853,254,10,8870.5,2025-05-04
65234,896,275,4,3454.08,2025-04-09
65235,1001,346,5,2658.75,2023-09-02
65236,4810,492,7,4554.69,2023-12-20
65237,1427,337,3,2025.51,2025-08-01
65238,4285,310,1,283.29,2025-01-03
65239,2494,167,2,1230.08,2024-07-17
65240,656,273,10,1323.6,2024-05-11
65241,2964,255,6,5209.14,2026-05-13
65242,1257,318,1,65.73,2025-11-10
65243,3361,476,10,6904.2,2026-05-09
65244,3586,236,1,553.01,2023-10-19
65245,4301,70,4,1120.0,2025-12-17
65246,2511,377,7,6515.32,2026-06-04
65247,1468,23,2,672.94,2026-02-25
65248,1849,460,5,569.25,2024-03-25
65249,1532,57,10,1992.7,2026-01-30
65250,4770,203,1,46.76,2025-01-31
65251,426,445,8,5759.6,2024-02-04
65252,1648,416,8,3218.96,2024-07-16
65253,4215,13,10,2721.8,2025-12-02
65254,2202,280,7,8321.81,2025-09-05
65255,1141,256,6,3471.24,2025-12-29
65256,4667,11,3,1108.35,2024-10-12
65257,3276,216,6,6921.66,2025-02-03
65258,1774,75,4,1141.44,2024-10-05
65259,4654,66,8,7598.72,2024-07-16
65260,3609,147,1,1190.41,2025-02-19
65261,1137,246,9,3202.38,2023-06-27
65262,1554,298,7,556.36,2024-01-10
65263,2830,256,5,2892.7,2024-06-11
65264,2438,58,7,4853.1,2023-09-19
65265,2780,214,6,6072.6,2024-09-19
65266,4697,336,9,8416.98,2024-04-14
65267,758,111,9,7562.61,2025-06-15
65268,3502,267,3,2490.6,2023-06-19
65269,4553,450,3,2102.49,2024-06-08
65270,1416,180,4,3707.84,2026-06-08
65271,1509,464,1,21.04,2024-08-07
65272,2553,494,8,3495.36,2025-06-10
65273,80,347,6,1942.92,2024-10-22
65274,778,253,8,546.4,2025-08-01
65275,4484,341,4,1382.72,2025-02-12
65276,3468,461,1,325.15,2024-04-20
65277,1458,110,6,2419.32,2025-10-14
65278,1884,301,4,4568.0,2023-06-26
65279,4186,364,3,3456.81,2023-11-15
65280,1718,441,7,3066.56,2024-12-05
65281,192,356,8,7046.24,2025-04-05
65282,2418,269,2,1850.24,2025-05-27
65283,3492,426,8,8086.96,2023-12-06
65284,1760,44,5,781.45,2025-11-06
65285,1561,103,6,377.1,2026-06-10
65286,2323,200,2,421.74,2026-02-17
65287,1413,237,6,1742.1,2026-01-18
65288,3379,418,6,3924.54,2025-06-20
65289,3669,71,3,3419.73,2023-09-05
65290,2229,184,6,6376.98,2024-05-11
65291,2126,231,2,178.46,2024-10-17
65292,2011,396,8,5902.16,2025-08-27
65293,4278,246,2,711.64,2024-06-28
65294,277,332,4,4369.64,2024-07-19
65295,3491,370,9,3280.14,2023-12-09
65296,2635,184,8,8502.64,2023-07-06
65297,2132,198,2,309.1,2025-03-26
65298,3966,403,3,1454.79,2025-05-22
65299,1246,305,3,2731.17,2023-09-06
65300,271,401,10,2347.6,2025-03-05
65301,4181,374,1,1203.26,2024-03-09
65302,3261,277,6,525.78,2025-10-18
65303,4595,73,7,7285.74,2025-08-07
65304,3883,385,3,246.33,2024-03-15
65305,4940,433,5,4499.15,2023-12-01
65306,4342,149,10,5064.8,2026-02-10
65307,491,260,6,6415.08,2023-06-17
65308,3831,300,10,7186.5,2024-03-30
65309,620,62,4,4591.84,2023-08-29
65310,2838,240,4,1142.24,2026-01-27
65311,2931,256,4,2314.16,2025-09-29
65312,821,22,6,7149.84,2024-04-09
65313,2932,16,2,254.36,2023-08-28
65314,1227,249,7,2971.15,2024-07-23
65315,4483,17,5,5261.25,2023-10-17
65316,2881,328,3,1203.09,2024-06-30
65317,1155,410,9,775.08,2026-04-03
65318,3,28,8,1979.36,2024-05-29
65319,948,467,9,7160.49,2023-12-05
65320,2184,31,1,950.96,2024-02-11
65321,4369,152,6,6846.54,2025-10-18
65322,3941,264,2,2548.56,2023-11-26
65323,2606,389,9,8243.19,2025-04-12
65324,4566,191,2,1658.34,2025-05-06
65325,3050,270,2,548.54,2025-07-26
65326,3794,103,8,502.8,2026-04-04
65327,2460,266,6,2503.02,2024-05-17
65328,332,339,1,584.51,2023-10-26
65329,4836,236,10,5530.1,2025-01-19
65330,4277,423,1,521.12,2024-04-21
65331,2238,263,5,4587.9,2023-10-18
65332,3445,126,6,2834.28,2024-04-27
65333,4484,238,7,6515.95,2026-05-21
65334,1741,65,9,3042.72,2024-03-16
65335,1701,78,1,1217.27,2025-06-18
65336,4286,85,2,1507.64,2024-11-06
65337,3615,371,4,2317.12,2025-03-22
65338,2105,356,7,6165.46,2026-03-01
65339,2176,105,10,1544.8,2026-01-27
65340,1734,270,1,274.27,2023-08-27
65341,398,422,2,1167.34,2025-07-07
65342,3266,52,7,149.8,2025-01-01
65343,3092,140,7,5854.38,2023-11-13
65344,3232,190,6,2597.1,2024-09-24
65345,4086,301,5,5710.0,2026-03-12
65346,538,218,10,9262.6,2023-11-23
65347,4089,455,5,3043.65,2025-09-26
65348,4181,239,4,2281.4,2026-05-16
65349,3743,216,3,3460.83,2025-03-12
65350,1346,314,10,12608.5,2024-06-13
65351,3442,337,7,4726.19,2024-08-24
65352,2768,340,8,8919.76,2023-07-04
65353,945,14,3,3787.68,2024-04-23
65354,1236,155,9,503.64,2026-05-20
65355,4070,294,4,1627.28,2024-11-11
65356,2915,363,10,6089.2,2024-02-27
65357,268,392,9,6036.84,2024-07-30
65358,4098,110,2,806.44,2025-01-08
65359,2855,205,6,555.18,2024-04-13
65360,2318,439,6,5348.52,2024-03-04
65361,3578,81,9,6971.13,2024-05-22
65362,2789,76,3,3479.7,2024-05-02
65363,1974,100,2,489.84,2024-11-06
65364,1080,421,9,6063.03,2025-09-16
65365,756,118,5,2553.4,2024-08-20
65366,1455,271,7,3247.02,2024-10-18
65367,1593,324,5,1618.65,2024-07-20
65368,3099,169,5,5212.5,2025-11-24
65369,3887,282,7,4356.38,2026-06-11
65370,2303,133,10,10467.2,2025-11-25
65371,1746,217,7,3155.88,2024-01-25
65372,2651,16,7,890.26,2025-08-30
65373,1468,228,10,6259.0,2023-12-05
65374,4232,39,3,3804.12,2025-03-11
65375,4128,219,4,4797.84,2025-08-20
65376,2236,459,10,6516.3,2025-11-06
65377,1178,284,1,1063.34,2023-08-01
65378,2971,475,6,99.18,2024-06-08
65379,1117,381,7,8655.36,2024-09-12
65380,1294,419,3,630.15,2024-03-26
65381,2200,268,6,3220.56,2026-05-23
65382,4252,220,5,5115.75,2024-03-25
65383,2010,290,3,2676.03,2024-05-10
65384,2074,83,2,162.64,2025-07-07
65385,4763,332,1,1092.41,2024-04-16
65386,1091,113,6,340.92,2025-01-27
65387,825,474,10,2734.7,2026-04-02
65388,3446,329,3,2640.84,2025-05-15
65389,4720,369,5,3702.25,2025-10-12
65390,488,365,3,3750.3,2024-07-29
65391,998,446,6,7205.22,2024-05-19
65392,483,293,5,2461.7,2026-03-16
65393,2204,89,10,10950.4,2023-08-28
65394,2908,219,6,7196.76,2024-03-24
65395,3486,211,10,3611.1,2026-04-01
65396,793,3,1,512.29,2025-12-03
65397,1859,469,9,10947.42,2025-02-20
65398,3385,158,8,1406.8,2023-09-28
65399,1339,173,8,3316.48,2025-01-23
65400,4268,349,9,1493.55,2023-10-01
65401,3725,126,7,3306.66,2025-11-12
65402,4554,184,3,3188.49,2025-01-30
65403,2489,377,8,7446.08,2025-06-27
65404,103,256,10,5785.4,2025-05-09
65405,3110,449,3,2137.26,2024-04-28
65406,4487,11,9,3325.05,2026-03-24
65407,4091,132,6,4280.64,2024-11-12
65408,3032,254,2,1774.1,2023-08-13
65409,1446,447,7,8743.42,2023-08-10
65410,2560,171,4,2509.72,2025-05-07
65411,3179,419,10,2100.5,2024-11-10
65412,1592,490,2,1451.08,2025-10-02
65413,4201,371,1,579.28,2024-12-06
65414,2335,52,2,42.8,2025-05-23
65415,3143,154,1,825.89,2023-08-22
65416,2217,496,7,8155.21,2024-04-24
65417,2851,457,9,1684.89,2025-04-06
65418,1544,375,10,2425.7,2025-01-26
65419,3304,42,10,3359.3,2026-04-01
65420,616,447,9,11241.54,2026-03-31
65421,630,332,5,5462.05,2025-04-10
65422,3045,257,1,1126.19,2025-01-03
65423,2428,37,2,1968.08,2025-05-04
65424,3066,273,6,794.16,2023-06-23
65425,902,277,10,876.3,2025-06-29
65426,1503,294,3,1220.46,2026-01-05
65427,1088,307,8,3263.68,2023-12-03
65428,4310,352,5,985.85,2024-01-10
65429,2898,378,7,5600.63,2025-04-27
65430,4249,345,10,10712.2,2025-06-11
65431,4708,34,7,8828.26,2025-06-29
65432,3220,263,8,7340.64,2025-09-30
65433,3931,128,5,5338.7,2025-09-16
65434,4826,161,2,2188.7,2024-07-24
65435,3061,328,2,802.06,2026-04-25
65436,4942,29,8,612.48,2024-06-10
65437,3222,234,3,2727.03,2023-09-03
65438,1180,232,1,449.08,2024-12-27
65439,3867,137,5,514.9,2025-07-23
65440,2787,32,9,4424.22,2024-10-28
65441,4846,445,4,2879.8,2025-08-05
65442,3095,476,1,690.42,2023-07-07
65443,2019,298,6,476.88,2025-02-06
65444,902,389,5,4579.55,2024-04-26
65445,424,94,5,1977.55,2025-03-20
65446,2653,38,3,1364.7,2025-05-25
65447,2386,192,6,5292.12,2025-06-23
65448,2437,325,6,5029.02,2026-01-23
65449,2626,438,5,5826.5,2026-02-06
65450,4199,167,3,1845.12,2024-07-29
65451,4225,419,10,2100.5,2026-03-27
65452,1849,61,6,966.9,2024-11-20
65453,1252,158,8,1406.8,2026-03-11
65454,1457,297,2,2323.18,2025-12-20
65455,202,317,2,1879.12,2024-06-12
65456,2571,46,10,1236.4,2024-11-03
65457,3268,253,1,68.3,2026-01-06
65458,2795,406,10,5845.2,2025-12-20
65459,3082,257,2,2252.38,2024-10-29
65460,3119,101,4,3299.28,2025-06-26
65461,2339,388,4,4386.88,2023-09-28
65462,4128,383,6,1544.46,2024-06-17
65463,772,140,8,6690.72,2024-03-04
65464,3495,37,8,7872.32,2024-09-07
65465,3084,480,8,287.76,2026-04-28
65466,215,140,10,8363.4,2026-05-15
65467,1046,95,10,4154.0,2025-03-29
65468,4699,20,8,4702.48,2024-07-13
65469,1863,146,5,493.1,2023-10-07
65470,3398,292,6,5766.06,2023-07-09
65471,3118,137,10,1029.8,2024-09-24
65472,2016,238,8,7446.8,2025-03-29
65473,4103,492,4,2602.68,2023-08-22
65474,206,324,10,3237.3,2024-04-04
65475,4247,418,8,5232.72,2024-09-13
65476,4616,425,10,237.1,2025-09-25
65477,2850,279,10,12999.0,2024-09-20
65478,2901,281,3,3145.8,2025-07-18
65479,4090,471,2,2556.86,2024-01-28
65480,2883,13,5,1360.9,2024-06-10
65481,4949,189,2,2213.92,2024-04-22
65482,4169,430,10,11948.1,2025-03-31
65483,3215,165,6,4407.72,2025-11-07
65484,1023,291,10,5981.9,2026-05-05
65485,4283,260,7,7484.26,2026-05-28
65486,2539,343,4,2400.76,2026-01-16
65487,3406,9,9,5354.1,2025-12-02
65488,1702,155,10,559.6,2025-03-28
65489,538,163,4,5036.4,2024-05-06
65490,3451,52,1,21.4,2025-09-26
65491,145,401,4,939.04,2024-09-11
65492,1537,295,4,2280.28,2023-10-30
65493,1963,124,1,354.37,2024-10-09
65494,2216,462,7,3164.63,2026-06-06
65495,629,145,8,3497.2,2024-11-04
65496,4133,277,8,701.04,2025-10-05
65497,1072,198,10,1545.5,2023-08-04
65498,1621,276,6,1486.38,2024-03-17
65499,4033,430,8,9558.48,2025-08-11
65500,114,101,4,3299.28,2024-01-28
65501,1422,97,2,602.78,2024-06-25
65502,1653,20,1,587.81,2024-09-25
65503,2488,143,3,3452.58,2024-12-27
65504,2180,156,6,1800.3,2023-10-29
65505,2905,244,9,4778.82,2024-03-01
65506,284,260,7,7484.26,2023-09-29
65507,4741,208,8,6485.44,2025-05-26
65508,2763,155,7,391.72,2024-02-26
65509,426,332,8,8739.28,2023-12-28
65510,2431,480,1,35.97,2026-02-25
65511,4014,445,1,719.95,2024-10-17
65512,3827,8,10,2276.1,2026-03-02
65513,1442,393,5,3551.75,2025-02-09
65514,3163,312,10,7114.6,2024-08-31
65515,4565,163,2,2518.2,2024-09-01
65516,209,80,7,7629.58,2024-02-12
65517,1418,106,3,723.54,2023-08-01
65518,2221,238,8,7446.8,2025-09-16
65519,972,270,9,2468.43,2025-09-06
65520,4489,341,3,1037.04,2025-04-19
65521,2286,282,9,5601.06,2024-04-07
65522,3569,336,4,3740.88,2024-11-15
65523,4357,143,8,9206.88,2023-07-30
65524,4266,376,5,5065.95,2024-07-01
65525,1242,74,7,1328.6,2025-08-01
65526,753,328,6,2406.18,2025-10-12
65527,4601,325,7,5867.19,2025-11-19
65528,3623,353,6,5828.1,2023-11-23
65529,4873,498,1,1072.39,2025-02-18
65530,896,242,5,1001.75,2024-08-15
65531,4936,487,1,45.15,2024-07-04
65532,2174,5,10,7210.9,2025-10-17
65533,4977,22,8,9533.12,2025-12-03
65534,1234,146,9,887.58,2024-04-08
65535,4241,347,4,1295.28,2024-04-28
65536,2030,162,10,6119.3,2026-05-06
65537,4540,203,1,46.76,2024-03-31
65538,4835,358,5,6428.3,2026-03-26
65539,3332,473,1,552.52,2023-12-29
65540,4973,41,4,4151.88,2025-09-18
65541,3384,316,3,2478.84,2024-11-29
65542,997,148,1,754.6,2025-12-03
65543,3752,168,1,266.97,2024-01-16
65544,3517,330,6,2525.7,2023-06-17
65545,327,298,9,715.32,2024-03-18
65546,4080,361,9,10678.05,2025-01-21
65547,2345,173,7,2901.92,2025-08-09
65548,496,307,10,4079.6,2025-07-30
65549,3866,470,6,6323.76,2023-12-17
65550,417,372,9,3113.37,2025-08-03
